;2305;2305;2305;2089;2305;2305;2089;2305;2089;2305;2089;2305;2305;2305;2305
;1619;2827;1619;2785;1619;1619;2785;1619;2785;1619;2785;1619;1619;2827;1619
;1498;2986;4134;2794;7011;1672;3479;1934;3479;1672;3479;1672;4134;2451;4134
;1378;3273;4427;2112;3403;1479;3091;4417;3350;1069;3248;1905;4427;3031;4513
;1908;4778;1809;2278;1762;1670;1996;3279;5515;1476;2795;2905;2434;3594;2946
;1724;4208;1053;1522;1656;1685;2550;3962;4966;1523;4100;1775;2905;4095;3335
;2387;4631;1944;155;2076;2490;3612;5193;1835;1698;1919;1994;1998;3597;3034
;3047;3239;2814;3281;1286;2692;7301;4874;1819;1776;3422;2928;2053;4613;2944
;3492;3369;2640;3743;1640;2904;463;4346;2420;1747;3489;2936;3422;2926;3000
;2722;4951;2953;4277;1099;2782;1773;3336;1753;2346;3805;3070;3491;2685;3656
;2735;5337;1784;2313;1990;2862;224;3010;1620;2940;1785;2832;3452;2258;3021
;2363;7820;1863;1566;2452;3492;4004;1980;1555;2467;2173;1963;1755;3075;1654
;2465;6654;1925;1984;2796;3562;3686;3398;912;2473;2661;2597;2217;1978;2640
;2753;5920;1331;2116;3040;3304;4658;1906;1152;2366;2016;3725;1971;7141;1714
;2895;8469;1752;3766;2022;3953;2515;2028;1196;3016;1586;3876;2331;7211;1059
;3154;9162;2193;3029;1707;4591;2289;1784;902;3073;2242;3681;1971;2374;867
;2895;11058;1135;1482;1349;3928;2632;1829;1377;3233;2202;2753;2536;3778;931
;3154;1873;1071;3480;1770;2305;2871;2759;3087;3507;2984;1881;2271;3342;645
;4073;1146;1194;2160;2020;3972;2930;2958;3430;4347;4693;3610;2825;6164;953
;3883;1659;877;2975;3164;3768;3788;3141;1534;6528;5117;8052;2872;177;1545
;4165;1035;3041;1392;1702;3488;2768;2761;204;7541;3797;2826;2843;7365;874
;4220;30;2136;1621;1887;2587;3536;2272;2533;7297;3953;3477;4823;3098;767
;4114;1091;725;1109;1715;2894;3345;2462;1518;6010;5386;3099;2884;2842;965
;4111;2269;2136;4548;3062;2893;3540;2486;1854;5899;4360;2970;2183;2611;73
;4144;215;725;1605;177;3890;3684;3120;78;5320;3223;2345;2905;179;304
;4277;1901;2136;4548;2074;3969;3793;2172;1253;6982;3552;2818;1568;286;751
;4294;1267;951;4312;2675;3603;3966;1942;512;6445;4938;1763;1187;1429;1008
;4541;1084;1174;3965;3348;3511;4743;2098;696;3535;3538;2422;2936;1551;2401
;3602;1202;3848;780;3527;3510;5345;2328;664;4703;4640;1012;4980;2496;1667
;3107;1337;1263;2913;2974;3527;4602;2276;558;3859;2516;1092;4652;2455;1108
;3980;1674;1420;1033;2952;3368;5013;3032;2492;3702;3894;701;2327;2551;1590
;3234;3093;2917;571;3253;3418;4769;3181;3997;4848;4011;906;2189;804;1238
;3864;3540;4196;1867;2807;3439;2039;3377;444;3964;4352;1490;2113;1103;1477
;1302;4038;2140;208;3604;3405;1762;2955;144;4949;4375;1482;3332;4848;1684
;243;3631;3304;225;3612;3439;82;3837;710;6756;4655;1244;4176;3730;1897
;4879;3930;2193;1465;2851;3418;83;3020;1289;5275;4598;1351;2734;3531;2150
;1392;3749;1417;3437;3455;3331;86;3864;593;6053;4609;868;2613;3298;5071
;2334;4388;2064;1028;3427;3153;87;3020;760;5799;4977;586;1940;4566;2701
;611;4022;221;870;3693;2901;88;3864;1098;507;5134;165;2023;6352;3222
;1868;3817;1100;818;3776;2103;88;3020;2437;6266;5984;637;3673;3287;2666




























































