;-3;-3;-3;-3;-3;-2;-2;-3;-3;-3;-3;-2;-3;-3;-2
;-9;-14;-9;-38;-38;7;-7;-14;-8;-9;-8;-3;-9;-8;-7
;51;58;51;-35;-31;-22;-50;51;-53;51;-53;-49;51;-8;-54
;49;57;37;33;41;-24;-47;37;-51;53;-48;-42;37;51;-52
;48;54;62;28;38;38;3;62;-49;37;4;-45;62;-15;-4
;45;56;60;51;-25;-22;-1;60;3;60;2;-42;60;-10;-2
;63;52;58;45;-25;-24;-21;58;1;58;26;4;58;-7;-22
;62;71;59;42;-27;-25;-20;59;25;59;23;1;59;11;-16
;70;67;52;51;-23;-25;-2;56;24;52;-3;2;52;11;-2
;68;77;53;50;-25;-27;-14;57;44;53;-8;27;53;14;-3
;62;77;52;18;-26;-21;-10;56;45;52;29;-14;52;-22;-20
;-38;45;53;-29;-25;-21;-6;57;30;53;29;-21;53;-21;-17
;16;-5;52;26;-32;-9;-31;56;28;52;28;-5;52;-23;-10
;10;45;53;20;-37;-11;-27;53;6;53;29;-55;53;-23;-10
;-23;48;52;59;-30;-6;-26;54;-6;52;29;-48;52;-5;-14
;18;48;53;52;-26;14;-28;53;-8;53;20;19;53;-7;11
;-2;52;52;5;-26;-3;-30;52;-9;52;-7;-2;52;-4;6
;1;58;52;-46;-79;-4;-36;51;-6;53;-15;34;53;8;1
;2;51;51;2;-82;20;-41;50;-8;52;-11;28;52;-18;25
;-1;49;42;-2;-79;-11;-32;51;-26;53;-11;-56;53;-13;14
;-46;41;-10;29;-82;-4;-31;42;-26;52;16;-3;52;-18;-11
;14;32;10;24;-79;-1;-29;-7;-20;53;9;-2;53;-9;-13
;-8;32;3;20;-82;-23;-76;14;2;52;-6;-4;52;-11;9
;12;26;37;39;-79;-29;-79;-6;17;53;-5;-6;53;-9;8
;-16;60;38;37;-82;-31;-76;-9;-2;52;-46;-4;52;-26;-43
;-17;56;26;29;-79;-8;-79;6;-4;53;20;63;53;-16;9
;-6;-3;48;-4;-82;-27;-76;5;18;51;18;75;52;21;17
;-3;22;52;29;-79;-30;-79;5;18;49;17;101;53;-38;-16
;-3;-1;54;23;-82;-27;-70;-2;18;-2;39;98;52;-48;-13
;-51;-6;59;20;-79;-27;-73;-7;17;30;33;104;52;-45;-11
;-49;30;56;3;-82;-28;-69;-14;18;31;39;108;51;-55;-15
;-6;29;50;-52;-79;-26;-73;27;17;24;40;104;50;-48;-17
;-14;22;76;-47;-82;-26;-69;34;18;25;21;108;42;-50;10
;-27;27;24;-53;-79;-26;-73;34;17;24;-33;104;43;14;11
;-27;20;4;-49;-82;-26;-69;40;18;-2;21;108;36;4;-12
;-25;24;14;16;-79;-36;-69;47;17;-5;21;104;-14;48;-11
;-22;2;0;13;-82;-39;-73;47;18;21;79;108;3;45;-8
;-25;-26;62;11;-79;-34;-73;41;17;16;76;104;16;48;-13
;-22;-27;57;11;-82;-38;-73;-15;18;10;82;108;9;107;-16
;-27;-45;57;2;-79;59;-65;41;17;10;79;104;-12;104;-18




























































