;1882;1882;1882;1882;1882;1882;1882;1882;1882;1882;1882;1882;1882;1882;1882
;3093;3093;3011;2803;3093;2803;3093;2803;3093;3093;3093;3093;2803;2803;3011
;3853;4406;2049;2559;6295;5063;6295;3041;4406;4406;6295;4710;6675;3145;2049
;7286;5776;2320;5051;6165;5632;6974;2494;5935;6667;6665;4712;9767;3547;2415
;943;2015;2527;2439;82;10073;6462;4045;2092;4517;41;3876;3900;8003;2236
;757;2703;2086;1869;2605;7108;7195;1907;2133;4175;3704;4692;2955;8067;2491
;3652;3461;3270;4379;6049;2095;4712;5600;3152;3745;5030;4173;2329;8181;1196
;3371;2004;4941;2648;6083;2334;2854;4130;2393;2758;4264;3473;236;7257;2311
;5853;2333;3142;1214;4412;2027;2113;3327;1301;1380;2860;2737;2942;7390;2942
;2439;1932;2859;3208;3304;1888;340;2421;1370;2366;1950;1317;3739;7845;2746
;2593;3343;3003;419;4301;845;2135;1786;313;2997;1172;2534;3304;8415;2997
;2911;2687;4687;1488;2764;1220;2706;3198;1895;3610;855;2071;3492;2442;1804
;3489;1793;2879;3162;3701;1291;3583;3687;1565;3601;1081;1455;3012;5326;2802
;3155;2725;1699;1823;3468;1998;240;1776;1775;2838;636;862;3565;2045;3778
;2056;1498;10497;1191;2875;1572;4780;1583;1404;1926;1731;1078;3798;2561;9985
;2836;792;3615;1835;2906;3200;4280;2173;2405;2009;1346;1745;3770;6955;3068
;3108;1886;7298;1890;4062;3922;4313;2139;3353;2484;854;1109;3651;5452;5582
;2490;2080;6378;2945;5648;2413;3584;1918;1983;2326;1511;3333;3861;4152;1909
;3167;2989;4745;2520;4677;2310;5405;2305;2280;3740;1857;7400;4301;2964;2477
;2752;5483;2273;1883;3807;2215;3302;2415;1701;3834;1256;1638;3252;5770;1217
;3228;2073;6868;3505;683;2501;2645;2869;1682;3550;822;3549;4314;3468;2155
;3322;1427;3413;2320;238;5663;2751;3069;2776;4253;1091;2507;3586;3794;2973
;3122;1718;9420;3834;215;3467;2205;1334;1741;3384;184;1158;3294;998;3636
;2756;1790;151;1694;269;3050;3339;3247;3674;4738;594;1566;3312;1203;2979
;6158;1287;487;1637;1467;3231;3786;2773;3745;5326;932;373;3355;4047;2250
;4185;1465;692;2177;2155;3389;3893;3418;3126;4545;1356;1177;3154;909;471
;3589;970;100;1365;2389;2965;3387;3243;2488;5064;148;580;4786;2357;510
;2360;1015;2323;1494;3929;5426;2304;1634;2513;5783;1552;645;3479;2770;734
;4359;1742;926;1260;2327;2872;2885;1691;4325;5094;1328;596;323;1445;338
;4002;1608;163;1036;2738;3268;3924;1691;3102;5573;1378;92;3249;1579;47
;4180;2136;980;1220;400;2844;4363;1836;3915;5404;1669;394;2650;370;427
;3978;2847;1567;1461;3264;4632;855;1834;3720;5198;2578;318;2570;713;393
;4834;1987;1989;1531;3424;3501;2086;2062;4987;5739;2345;414;2533;605;447
;1689;3260;1922;1606;3780;2985;2021;3390;4887;2118;1945;752;3509;727;230
;1846;3280;2370;2060;3702;2600;5204;4083;4757;1306;1614;216;1257;741;1142
;1813;2658;463;2721;4031;1593;893;3390;4193;1791;446;1093;2930;848;616
;1928;3647;2263;2507;3920;703;2035;2062;4540;1837;1911;474;3293;881;421
;1977;4223;269;3547;4504;1585;4084;3390;4918;5480;1946;384;3645;1001;430
;1974;4580;2208;2937;4296;1374;4155;2062;1959;1209;2110;947;2976;1761;1125
;1817;4179;2294;3033;3682;2053;4104;3309;86;6433;2341;1113;3684;904;3464




























































